Survey Date,Monitor Initials,Transect Block,Species,SpeciesName,SpeciesType,Count,Mixed Flock,Sex,Age,Behavior,Notes,Proofed
27-Aug-15,JKM,SPLITLOG,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
18-Dec-17,JKM,SPLITLOG,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
4-Apr-18,LAH,SPLITLOG,BBPL,Black-bellied Plover,Shorebird,1,TRUE,Unk,Unk,Unk,,TRUE
21-May-18,LAH,SPLITLOG,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
18-Dec-17,JKM,SQUID,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
9-Mar-15,JKM,SSURFCLOSED,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
13-Apr-15,JKM,SSURFCLOSED,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
23-Sep-15,JKM,SSURFCLOSED,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
13-Oct-17,LAH,SSURFCLOSED,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
18-Dec-17,JKM,SSURFCLOSED,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
13-Apr-15,LAH,STIX,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
20-Feb-18,ELR,STIX,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
18-Mar-15,LAH,STOOL,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
12-Dec-13,JKM,STUMP,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
17-Dec-15,LAH,THIRSTY,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
13-Nov-17,ELR,THIRSTY,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
24-May-17,JKM,TIKI,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
14-Jul-17,ELR,TIKI,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
8-Mar-18,JKM,TIKI,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,FALSE
7-Aug-17,JKM,TIP,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
20-Feb-18,LAH,TIRE,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
19-Apr-16,ELR,TOMBSTONE,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,FALSE
23-Mar-15,JKM,TOTEM,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
11-Jun-15,ELR,TOTEM,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
1-Aug-16,ELR,TOTEM,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
20-Feb-18,JKM,TOTEM,bbpl,Black-bellied Plover,Shorebird,1,FALSE,,,,,FALSE
4-Apr-18,LAH,TOTEM,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
20-Apr-15,LAH,TP,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
20-Nov-15,LAH,TP,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
14-Apr-16,ELR,TP,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
24-Mar-17,LAH,TP,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
16-Oct-18,ELR,TP,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,FALSE
12-Oct-17,ELR,TRASH,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
20-Feb-18,ELR,TRASH,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
28-Sep-17,ELR,TRILOG,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
23-Jan-14,JKM,TURTLE,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
30-Jul-18,LAH,TURTLE,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
18-Dec-17,JKM,UTAH,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
9-Sep-15,JKM,WALL OPEN,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
17-Feb-15,JKM,WALL OPEN,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
29-Nov-16,JKM,WALL OPEN,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
12-Oct-17,JKM,WALL OPEN,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
4-Apr-18,LAH,WALL OPEN,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
22-Jun-18,LAH,WALL OPEN,BBPL,Black-bellied Plover,Shorebird,1,TRUE,Unk,Unk,Unk,,TRUE
16-Oct-18,ELR,WALL OPEN,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,FALSE
23-Sep-15,JKM,WALLBORDER,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
21-Oct-15,JKM,WALLBORDER,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
12-Dec-13,JKM,WALLBORDER,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
1-Aug-16,ELR,WALLBORDER,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
8-Mar-18,JKM,WALLBORDER,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,FALSE
16-Oct-18,ELR,WALLBORDER,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,FALSE
28-May-15,JKM,WILLOW,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
23-Sep-15,JKM,WILLOW,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
21-Oct-15,JKM,WILLOW,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
12-Dec-13,JKM,WILLOW,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
10-Aug-16,JKM,WILLOW,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
28-Dec-16,LAH,WILLOW,BBPL,Black-bellied Plover,Shorebird,1,TRUE,Unk,Unk,Unk,,TRUE
13-Nov-17,JKM,WILLOW,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
16-Oct-18,ELR,WILLOW,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,FALSE
21-Oct-15,LAH,WISHBONE,BBPL,Black-bellied Plover,Shorebird,1,TRUE,Unk,Unk,Forage,,TRUE
23-Jan-14,JKM,WISHBONE,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
12-Oct-17,ELR,WISHBONE,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
13-Nov-17,LAH,WISHBONE,BBPL,Black-bellied Plover,Shorebird,1,FALSE,Unk,Unk,Unk,,TRUE
21-Oct-15,ELR,ANCHOR,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
18-Dec-17,LAH,ANCHOR,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
21-May-18,LAH,BEACH FUZZ,BBPL,Black-bellied Plover,Shorebird,2,TRUE,Unk,Unk,Unk,,TRUE
11-May-18,JKM,BEACH FUZZ,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
21-Apr-15,ELR,BOAT,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Forage,,TRUE
13-Nov-17,LAH,BOAT,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
20-Nov-15,JKM,BOB,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
13-Nov-17,ELR,BOB,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
23-Jan-18,ELR,BOB,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
20-Nov-15,JKM,BOINGI,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
18-Dec-17,LAH,BOINGI,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
23-Mar-15,JKM,BOJUM,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
20-Apr-15,LAH,BOJUM,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
18-Dec-17,JKM,BOJUM,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
4-Apr-18,LAH,BOJUM,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
14-Sep-16,ELR,BOTTLEBUOY,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
17-Dec-15,LAH,BOTTLELOG,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
23-Jan-14,LAH,BOTTLELOG,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
13-May-15,ELR,BOWL,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
30-Mar-16,ELR,BOWL,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
23-Mar-15,JKM,BUOY,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
21-Oct-15,JKM,BUOY,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
30-Mar-16,ELR,BUOY,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
19-Apr-17,LAH,BUOY,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
13-Oct-17,JKM,BUOY,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
18-Dec-17,JKM,BUOY,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
8-Mar-18,JKM,BUOY,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,FALSE
16-Oct-18,ELR,BUOY,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,FALSE
20-Nov-15,JKM,BUOYFARM,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
13-Nov-17,ELR,BUOYFARM,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
13-Nov-17,JKM,CANON,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
18-Dec-17,LAH,CHEST,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
14-Apr-16,ELR,CIGAR,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
5-Apr-17,JKM,CIGAR,BBPL,Black-bellied Plover,Shorebird,2,TRUE,Unk,Unk,Unk,,TRUE
19-Sep-17,JKM,CIGAR,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
8-Mar-18,JKM,CIGAR,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,FALSE
17-Dec-15,LAH,CLUB,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
21-Oct-15,LAH,COBBLE,BBPL,Black-bellied Plover,Shorebird,2,TRUE,Unk,Unk,Forage,,TRUE
13-Nov-17,LAH,COBBLE,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
18-Dec-17,ELR,DEADBUG,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
18-Mar-15,LAH,DRIFTWOOD,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
20-Feb-18,JKM,DRIFTWOOD,bbpl,Black-bellied Plover,Shorebird,2,FALSE,,,,,FALSE
20-Apr-15,JKM,DROOP,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
4-Apr-18,ELR,DROOP,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
20-Apr-18,LAH,ENDCOVE,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
23-Jan-14,RBB,FINGER,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
18-Dec-17,JKM,FINGER,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
8-Mar-18,ELR,FINGER,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
13-Oct-17,JKM,FORK,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
20-Apr-15,JKM,FORT,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
14-May-15,ELR,HOOF,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
16-Oct-18,LAH,ICELAVA,BBPL,Black-bellied Plover,Shorebird,2,TRUE,Unk,Unk,Unk,,TRUE
21-Oct-15,LAH,JUGHEAD,BBPL,Black-bellied Plover,Shorebird,2,TRUE,Unk,Unk,Forage,,TRUE
13-Nov-17,LAH,JUGHEAD,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
23-Mar-15,JKM,KNOT,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
20-May-15,JKM,KNOT,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
20-Nov-15,LAH,KNOT,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
9-May-16,ELR,LOUNGE,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
20-Nov-15,ELR,MINBORDER,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Forage,,TRUE
17-Dec-15,LAH,MINBORDER,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
19-Apr-16,ELR,MINBORDER,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,FALSE
2-Aug-17,LAH,MINIDUMP,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
18-Dec-17,LAH,MINOPEN,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
21-Oct-15,ELR,MOLE,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
29-Nov-16,JLH,MOLE,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Forage,,TRUE
18-Dec-17,LAH,MOLE,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
14-Sep-15,ELR,NARROWS,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
3-Aug-16,JKM,NARROWS,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
30-Jul-18,LAH,NARROWS,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
13-Nov-17,ELR,NEEDLE,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
9-Mar-15,JKM,NSURFOPEN,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
16-Mar-16,ELR,NSURFOPEN,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
12-Apr-16,ELR,NSURFOPEN,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
24-Jul-17,LAH,NSURFOPEN,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
20-Apr-18,LAH,NSURFOPEN,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
20-Nov-15,JKM,OJ,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
28-Dec-16,JLH,OJ,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Roost,,TRUE
18-Dec-17,LAH,OJ,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
13-Apr-15,JKM,PAINT,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
23-Mar-15,LAH,PAINT,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
13-Nov-17,LAH,PICKUPSTIX,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
14-Aug-18,LAH,PICKUPSTIX,BBPL,Black-bellied Plover,Shorebird,2,TRUE,Unk,Unk,Unk,,TRUE
23-Mar-15,JKM,PILE,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
11-Jun-15,ELR,PILE,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
14-Jul-17,LAH,PILE,BBPL,Black-bellied Plover,Shorebird,2,TRUE,Unk,Unk,Unk,,TRUE
2-Aug-17,LAH,PILLOW,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
18-Dec-17,LAH,PILLOW,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
13-Nov-17,ELR,PIXIE,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
23-Jan-18,ELR,PIXIE,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
23-Jan-14,JKM,POCKET1,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
13-Nov-17,LAH,POCKET1,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
26-Mar-15,ELR,POCKET2,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
17-Dec-15,JKM,POCKET2,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
23-Jun-16,ELR,POCKET2,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
14-Sep-16,JKM,POCKET2,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
18-Dec-17,LAH,RAINBOWSPIN,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
18-Dec-17,LAH,ROLLINGROCK,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
20-Nov-15,JKM,RUPAUL,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
20-Nov-15,JKM,SCAFFOLDING,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
18-Dec-17,LAH,SCAFFOLDING,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
17-Dec-15,LAH,SEADRAGON,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
15-Aug-17,ELR,SEADRAGON,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
18-Dec-17,LAH,SHCREEK,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
3-Aug-16,ELR,SHORTRIBS,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
13-Nov-17,LAH,SHORTRIBS,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
19-May-15,LAH,SHSEND,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
13-Nov-17,ELR,SHSEND,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
26-Sep-18,LAH,SHSEND,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
13-Nov-17,ELR,SHSSTART,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
17-Dec-14,JKM,SIGN,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
23-Mar-15,JKM,SPLITLOG,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
28-Apr-15,JKM,SSURFCLOSED,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
10-Aug-16,LAH,SSURFCLOSED,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
4-Apr-18,ELR,SSURFCLOSED,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
13-Nov-17,LAH,STIX,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
23-Mar-15,LAH,STOOL,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
4-Apr-18,ELR,STOOL,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
23-Sep-15,JKM,STUMP,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
6-Jun-17,LAH,TEETER,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
13-Nov-17,LAH,TEETER,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
18-Dec-17,LAH,THIRSTY,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
23-Jan-18,ELR,THIRSTY,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
23-Mar-15,JKM,TIKI,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
16-Feb-16,LAH,TIKI,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
5-May-17,LAH,TIKI,BBPL,Black-bellied Plover,Shorebird,2,TRUE,Unk,Unk,Unk,,TRUE
22-Jun-17,LAH,TIKI,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
5-Sep-18,LAH,TIKI,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
20-Apr-15,LAH,TIP,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
3-Mar-16,JLH,TIP,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Forage,,TRUE
12-Apr-16,ELR,TIP,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
9-May-16,ELR,TIP,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
7-Jun-17,LAH,TIP,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
4-Apr-18,LAH,TIP,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
23-Jan-14,LAH,TIRE,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
18-Dec-17,LAH,TIRE,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
16-Oct-18,ELR,TOTEM,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,FALSE
21-Oct-15,JKM,TP,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
13-Nov-17,LAH,TRASH,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
13-Apr-15,LAH,TREX,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
13-Nov-17,ELR,TRILOG,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
28-Sep-17,ELR,TUVU,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
13-Nov-17,ELR,TUVU,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
18-Dec-17,LAH,TUVU,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
21-Oct-15,JKM,WALL OPEN,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
16-Feb-16,LAH,WALL OPEN,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
13-Nov-17,JKM,WALL OPEN,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
5-Sep-17,LAH,WALLBORDER,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
30-Mar-15,ELR,WILLOW,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
20-Feb-18,JKM,WILLOW,bbpl,Black-bellied Plover,Shorebird,2,FALSE,,,,,FALSE
14-Aug-18,ELR,WISHBONE,BBPL,Black-bellied Plover,Shorebird,2,FALSE,Unk,Unk,Unk,,TRUE
13-Nov-17,ELR,ANCHOR,BBPL,Black-bellied Plover,Shorebird,3,FALSE,Unk,Unk,Unk,,TRUE
2-Jun-15,ELR,BOAT,BBPL,Black-bellied Plover,Shorebird,3,FALSE,Unk,Unk,Unk,,TRUE
23-Jan-14,JKM,BOAT,BBPL,Black-bellied Plover,Shorebird,3,FALSE,Unk,Unk,Unk,,TRUE
21-Oct-15,ELR,BOINGI,BBPL,Black-bellied Plover,Shorebird,3,FALSE,Unk,Unk,Unk,,TRUE
